hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C67,Bladder,Male,NA,1999,16,31.4181361190747,17.9581794243442,51.0210847063601,37.1743448520843,NA,z,NA,z,14.1592330346151,NA,z,NA,z,106.417863478687,60.8270038382502,172.815943194018
S08000016,C67,Bladder,Male,NA,2000,14,27.3951158422041,14.9771647548149,45.9643494087265,32.5162907288653,NA,z,NA,z,10.6259760189445,NA,z,NA,z,105.138631648891,57.480268284733,176.404758764334
S08000016,C67,Bladder,Male,NA,2001,14,27.2018963607749,14.8715298663233,45.6401599507171,35.8838816438508,NA,z,NA,z,13.9803851535763,NA,z,NA,z,103.96616650542,56.8392706804819,174.437561478714
S08000016,C67,Bladder,Male,NA,2002,10,19.2778516762092,9.24447920138113,35.4526556050696,21.6645026655994,NA,z,NA,z,8.07435319643279,NA,z,NA,z,71.03005171368,34.0616707073483,130.62679406975101
S08000016,C67,Bladder,Male,NA,2003,17,32.508509580449,18.9374048066839,52.0492729871622,41.1460796425691,NA,z,NA,z,13.9150203302595,NA,z,NA,z,124.127934039845,72.3090958357443,198.740846859922
S08000016,C67,Bladder,Male,NA,2004,14,26.4755384935419,14.4744232612201,44.4214548721337,28.0585348392245,NA,z,NA,z,10.7169621259718,NA,z,NA,z,95.6320368471479,52.2829244434771,160.454308046352
S08000016,C67,Bladder,Male,NA,2005,10,18.7596143023299,8.99596423691974,34.4995986230777,25.731710811789,NA,z,NA,z,7.85435977696572,NA,z,NA,z,78.1795831023846,37.4901489077522,143.775036846937
S08000016,C67,Bladder,Male,NA,2006,10,18.6306474149977,8.93411960155088,34.2624239255105,20.187097426012,NA,z,NA,z,7.66372005367227,NA,z,NA,z,76.110224568644,36.4978110556577,139.969412825529
S08000016,C67,Bladder,Male,NA,2007,14,25.756600128783,14.0813729671614,43.215198457981,26.5582956569465,NA,z,NA,z,10.4259753994851,NA,z,NA,z,102.096614812382,55.8171693728777,171.300771411774
S08000016,C67,Bladder,Male,NA,2008,11,20.0539633924014,10.0108662714884,35.882079984872,19.8964657262095,NA,z,NA,z,8.51783199583026,NA,z,NA,z,81.7303557164809,40.7994991009554,146.238182628877
S08000016,C67,Bladder,Male,NA,2009,14,25.4958022982645,13.9387923663758,42.7776240131041,26.2666407121888,NA,z,NA,z,9.55311386615154,NA,z,NA,z,104.700214366885,57.2405814769901,175.669169060935
S08000016,C67,Bladder,Male,NA,2010,20,36.402686518265,22.2357066405853,56.2209968924384,38.2459952875706,22.7047949236135,NA,57.7733787356087,NA,13.9410164847176,8.26476913020636,NA,21.0770163630634,NA,130.618189646821,79.7849836015201,201.729200138712
S08000016,C67,Bladder,Male,NA,2011,23,41.6704411631488,26.4154851654039,62.5261217407972,40.1904968776073,25.3840268049638,NA,58.344233111391,NA,14.3911622672936,8.65073999594352,NA,21.5687630229456,NA,151.024366270993,95.7364931949398,226.610701679772
S08000016,C67,Bladder,Male,NA,2012,8,14.4972183462298,6.25886989969466,28.5652994947598,14.9214175551321,NA,z,NA,z,5.31575289833812,NA,z,NA,z,50.7598129227933,21.9144843948098,100.017066985451
S08000016,C67,Bladder,Male,NA,2013,16,28.9273381425033,16.5344731674378,46.976184841281,28.2720819106434,NA,z,NA,z,8.68247753766877,NA,z,NA,z,104.883234317385,59.9498306754618,170.323801580815
S08000016,C67,Bladder,Male,NA,2014,11,19.8846689202625,9.92635508096104,35.5791654102604,20.0059881768534,NA,z,NA,z,5.6806729542477,NA,z,NA,z,71.3206502627835,35.6030116444142,127.612344115077
S08000016,C67,Bladder,Male,NA,2015,19,34.3748303873501,20.6958934097421,53.680555735324,32.3979338162479,NA,z,NA,z,10.4370257537366,NA,z,NA,z,121.27388476766,73.0148007787835,189.384193526242
S08000016,C67,Bladder,Male,NA,2016,12,21.6153901577923,11.1689875148105,37.7577365951743,21.1670751731566,NA,z,NA,z,5.89435979193023,NA,z,NA,z,73.5673528109295,38.0133247211696,128.507360226295
S08000016,C67,Bladder,Male,NA,2017,15,26.8870207388553,15.0484614041896,44.346051858764,25.0886509885818,NA,z,NA,z,9.30607535561488,NA,z,NA,z,93.4461326128251,52.3010910599962,154.125184902346
S08000016,C67,Bladder,Male,NA,2018,13,23.2188465591455,12.363057906024,39.7049347517528,21.0511117058603,NA,z,NA,z,6.06847919980546,NA,z,NA,z,80.4147581668727,42.8174719697425,137.511685516352
S08000016,C67,Bladder,Female,NA,1994,12,21.8424070332551,11.2862904470817,38.1542893903729,21.0654614546714,NA,z,NA,z,10.2480147592105,NA,z,NA,z,116.223142010533,60.0541934506667,203.018439651679
S08000016,C67,Bladder,Female,NA,1995,10,18.138944313441,8.69832885204505,33.3581644150513,17.3664312576404,NA,z,NA,z,8.16008200777979,NA,z,NA,z,90.3314570859459,43.3174448215117,166.12276576048
S08000016,C67,Bladder,Female,NA,1996,10,18.1653042688465,8.71096947526328,33.4066413115673,15.9656398159979,NA,z,NA,z,4.33557833624596,NA,z,NA,z,89.8614388286045,43.0920527976886,165.258385450604
S08000016,C67,Bladder,Female,NA,1997,12,21.7888658895304,11.2586249568258,38.0607637872262,20.3988751888129,NA,z,NA,z,9.1675556491789,NA,z,NA,z,127.814194757433,66.0434595461929,223.265676147683
S08000016,C67,Bladder,Female,NA,1998,3,5.44504138231451,1.12289843708364,15.9127215582662,4.6180915741286,NA,z,NA,z,1.29599062113219,NA,z,NA,z,40.6291554123861,8.37870861014541,118.735633364463
S08000016,C67,Bladder,Female,NA,1999,12,21.8642956052766,11.2976005916519,38.1925243207072,19.3397668495721,NA,z,NA,z,7.28690381570571,NA,z,NA,z,200.98902436228,103.853961798926,351.08737732667
S08000016,C67,Bladder,Female,NA,2000,8,14.5069452000145,6.26306926476717,28.5844652743505,13.4474065828466,NA,z,NA,z,4.24276612784489,NA,z,NA,z,136.907974598014,59.1071459900111,269.76328866774
S08000016,C67,Bladder,Female,NA,2001,6,10.8141232449579,3.96859263826911,23.5377935989739,9.82606961514573,NA,z,NA,z,3.32774225241088,NA,z,NA,z,86.8241203178451,31.8629219320436,188.979557303156
S08000016,C67,Bladder,Female,NA,2002,5,8.98359595378838,2.91694915305967,20.9647161710525,8.59333821457377,NA,z,NA,z,3.01959276591128,NA,z,NA,z,81.7490577028555,26.5436965171183,190.775030489726
S08000016,C67,Bladder,Female,NA,2003,6,10.6959498003423,3.92522506683338,23.2805797606223,8.91587063706266,NA,z,NA,z,2.90005879656446,NA,z,NA,z,95.2315991403659,34.948318482986,207.279099182754
S08000016,C67,Bladder,Female,NA,2004,4,7.07076063707553,1.92654429588716,18.1039555167907,6.6530639738319,NA,z,NA,z,3.45162119095917,NA,z,NA,z,60.350944093705,16.4436010583468,154.522386395003
S08000016,C67,Bladder,Female,NA,2005,7,12.2927788704692,4.94233466479325,25.327822705996,11.3441915973603,NA,z,NA,z,3.51554036057133,NA,z,NA,z,108.669242140519,43.6906714167062,223.900171599277
S08000016,C67,Bladder,Female,NA,2006,5,8.74355163067238,2.83900741473887,20.4045327958777,7.78547420651338,NA,z,NA,z,3.62757561768906,NA,z,NA,z,85.032412724689,27.609792955493,198.437285835539
S08000016,C67,Bladder,Female,NA,2007,6,10.3725473247472,3.80654205807045,22.5766687224802,9.5367303703311,NA,z,NA,z,3.0393272551882,NA,z,NA,z,99.3523897812463,36.4605760216516,216.248325570556
S08000016,C67,Bladder,Female,NA,2008,4,6.83667190811513,1.86276299587462,17.5045953979006,6.12824119434587,NA,z,NA,z,2.34551920215889,NA,z,NA,z,58.2425082295474,15.8691232481325,149.12395317771
S08000016,C67,Bladder,Female,NA,2009,4,6.81674875168288,1.85733460629241,17.4535842045769,4.99147434372274,NA,z,NA,z,1.06471253045072,NA,z,NA,z,58.3715139611823,15.9042729681096,149.454259087753
S08000016,C67,Bladder,Female,NA,2010,7,11.913068636294,4.78967145717229,24.545474500421,10.1605212798518,NA,z,NA,z,3.09257723532149,NA,z,NA,z,115.215845035334,46.3227453167259,237.388675638404
S08000016,C67,Bladder,Female,NA,2011,5,8.52006475249212,2.76644183371973,19.882988973882,7.69052042594664,NA,z,NA,z,3.31988083866155,NA,z,NA,z,78.0567167834037,25.3448034710368,182.158338490079
S08000016,C67,Bladder,Female,NA,2012,9,15.3748910945214,7.03037924283501,29.1863324929859,13.1817597900465,NA,z,NA,z,3.70598411621991,NA,z,NA,z,125.359004102177,57.3221192218042,237.970438439037
S08000016,C67,Bladder,Female,NA,2013,9,15.3664908057163,7.02653809588405,29.1703861281893,12.6435525589678,NA,z,NA,z,4.05087206748888,NA,z,NA,z,133.832495297245,61.1967389668104,254.055764174045
S08000016,C67,Bladder,Female,NA,2014,3,5.10890482110318,1.05357899711449,14.9303878846449,4.06167580108796,NA,z,NA,z,1.11213348055453,NA,z,NA,z,39.8712233551524,8.22240479852561,116.52063425977
S08000016,C67,Bladder,Female,NA,2015,5,8.50962438517964,2.7630518748718,19.8586246393156,6.73015634017596,NA,z,NA,z,1.91461912353777,NA,z,NA,z,69.6711573213136,22.6220351389904,162.589239995164
S08000016,C67,Bladder,Female,NA,2016,7,11.8615921645711,4.76897524573807,24.439413294646,9.34056862637801,NA,z,NA,z,2.72149303023992,NA,z,NA,z,90.4769282314688,36.3764176899515,186.417051943788
S08000016,C67,Bladder,Female,NA,2017,6,10.1298306629974,3.71746932094824,22.0483767326547,7.76231056086623,NA,z,NA,z,2.76869636546864,NA,z,NA,z,89.3113119035327,32.7756774086863,194.393126286875
S08000016,C67,Bladder,Female,NA,2018,7,11.8081678784096,4.7474959118771,24.3293388466834,9.18838487636209,NA,z,NA,z,2.92490159178472,NA,z,NA,z,119.894963302897,48.203993540429,247.029447602986
S08000016,C40-C41,Bone and articular cartilage,All,d,1994,1,0.948316737790422,0.0240093010756661,5.28368268462674,0.659282700421941,NA,z,NA,z,0.131856540084388,NA,z,NA,z,105.605804907848,2.67370749068327,588.397884959592
S08000016,C40-C41,Bone and articular cartilage,All,d,1995,1,0.943930526713234,0.0238982518258353,5.25924428066726,0.870528648306426,NA,z,NA,z,1.42450142450142,NA,z,NA,z,138.250440202706,3.50019809879566,770.282151449798
S08000016,C40-C41,Bone and articular cartilage,All,d,1996,1,0.944643869261289,0.023916312095494,5.2632187709606,0.963391136801541,NA,z,NA,z,0.642260757867694,NA,z,NA,z,101.470228359045,2.56900375771636,565.355927213735
S08000016,C40-C41,Bone and articular cartilage,All,d,1997,2,1.8875047187618,0.228585578089812,6.81831603220457,2.01198242735967,NA,z,NA,z,1.2168455076423,NA,z,NA,z,186.335405583597,22.5660820768001,673.107553390078
S08000016,C40-C41,Bone and articular cartilage,All,d,1998,1,0.943040362127499,0.0238757148097793,5.2542846010363,1.10472823685373,NA,z,NA,z,0.441891294741494,NA,z,NA,z,100.735027910963,2.55039009394185,561.259652496163
S08000016,C40-C41,Bone and articular cartilage,All,d,1999,1,0.945090256119459,0.0239276136322559,5.26570587934873,0.977603981514397,NA,z,NA,z,1.59971560611447,NA,z,NA,z,101.352389391312,2.56602033335823,564.69937050797
S08000016,C40-C41,Bone and articular cartilage,All,d,2000,1,0.941176470588235,0.0238285251616846,5.24389966206014,1.00401606425703,NA,z,NA,z,1.64293537787514,NA,z,NA,z,109.058345024064,2.7611182384037,607.634207280061
S08000016,C40-C41,Bone and articular cartilage,All,d,2001,1,0.935016362786349,0.0236725647351939,5.20957773813829,0.972074938140686,NA,z,NA,z,1.59066808059385,NA,z,NA,z,146.886203150146,3.71883668689681,818.397543001621
S08000016,C40-C41,Bone and articular cartilage,All,d,2002,1,0.929973030782107,0.0235448786239095,5.18147809070854,0.926170944694364,NA,z,NA,z,0.661550674781688,NA,z,NA,z,105.289825157888,2.66570757604686,586.637358474056
S08000016,C40-C41,Bone and articular cartilage,All,d,2003,2,1.84518867054156,0.223460908334685,6.6654559163428,1.73546663720649,NA,z,NA,z,2.19874666290925,NA,z,NA,z,231.451518136072,28.0298526128218,836.082464376835
S08000016,C40-C41,Bone and articular cartilage,All,d,2004,0,0,0,2.73707836779716,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,All,d,2005,0,0,0,2.71721748168162,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,All,d,2006,0,0,0,2.70226616773768,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,All,d,2007,2,1.7825311942959,0.215872797276261,6.43911556838142,1.92415071821321,NA,z,NA,z,1.52892033587656,NA,z,NA,z,210.268223838774,25.4644573983552,759.561121841105
S08000016,C40-C41,Bone and articular cartilage,All,d,2008,1,0.882145377558222,0.022333987283248,4.91499946271956,0.861798809150736,NA,z,NA,z,1.41021623315575,NA,z,NA,z,100.19735354094,2.53677735748354,558.263922645948
S08000016,C40-C41,Bone and articular cartilage,All,d,2009,2,1.76071837309622,0.21323116343337,6.36032015822164,2.20528191329101,NA,z,NA,z,1.97510726938381,NA,z,NA,z,167.161543803603,20.2440384624831,603.844972017796
S08000016,C40-C41,Bone and articular cartilage,All,d,2010,0,0,0,2.63476893012664,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,All,d,2011,3,2.63435194942044,0.543266704334037,7.69869430079235,2.37204415633912,NA,z,NA,z,1.17843878767916,NA,z,NA,z,244.323778725505,50.3854369526612,714.017761839268
S08000016,C40-C41,Bone and articular cartilage,All,d,2012,0,0,0,2.63430555184136,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,All,d,2013,2,1.75623463294696,0.212688161700004,6.34412334714081,1.49671743470831,NA,z,NA,z,1.14517383946661,NA,z,NA,z,157.61875346616,19.0883622810189,569.373132184496
S08000016,C40-C41,Bone and articular cartilage,All,d,2014,0,0,0,2.6269136036075,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,All,d,2015,1,0.876962202929054,0.0222027606632377,4.88612066205288,0.75545003237643,NA,z,NA,z,0.539607165983164,NA,z,NA,z,87.983731483114,2.2275552194308,490.213976028035
S08000016,C40-C41,Bone and articular cartilage,All,d,2016,1,0.873133676765913,0.0221058307729764,4.86478947955898,0.73329143096585,NA,z,NA,z,0.523779593547035,NA,z,NA,z,93.0916601785845,2.35687677734017,518.67353318554
S08000016,C40-C41,Bone and articular cartilage,All,d,2017,2,1.73882802990784,0.210580141318001,6.28124471198397,1.43888120205683,NA,z,NA,z,0.847405696791507,NA,z,NA,z,202.672500420845,24.5445800538172,732.122757188631
S08000016,C40-C41,Bone and articular cartilage,All,d,2018,1,0.867528411555478,0.0219639177446776,4.8335589406948,0.702493853178785,NA,z,NA,z,0.175623463294696,NA,z,NA,z,107.22977394944,2.71482282705075,597.446061337272
S08000016,C40-C41,Bone and articular cartilage,Male,NA,1994,0,0,0,5.93085124735996,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,1995,0,0,0,5.89595015460341,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,1996,0,0,0,5.89595015460341,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,1997,2,3.93035412490665,0.475984118507969,14.1977904880005,4.02396485471933,NA,z,NA,z,2.43369101528459,NA,z,NA,z,338.638275435004,41.0106661902424,1223.27788617729
S08000016,C40-C41,Bone and articular cartilage,Male,NA,1998,1,1.96293969849246,0.0496973303711721,10.9367999979171,2.20945647370747,NA,z,NA,z,0.883782589482987,NA,z,NA,z,167.057132518346,4.22952040350556,930.78276830504706
S08000016,C40-C41,Bone and articular cartilage,Male,NA,1999,0,0,0,5.88252027167653,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2000,1,1.95679398872887,0.0495417344714502,10.9025582947302,2.00803212851406,NA,z,NA,z,3.28587075575027,NA,z,NA,z,187.241929480813,4.74055521720319,1043.24525889842
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2001,1,1.9429925971982,0.0491923134907609,10.8256618628226,1.94414987628137,NA,z,NA,z,3.1813361611877,NA,z,NA,z,259.85909281897,6.57906261496246,1447.84219708019
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2002,1,1.92778516762092,0.0488072947087886,10.7409314883251,1.85234188938873,NA,z,NA,z,1.32310134956338,NA,z,NA,z,165.690254732862,4.19491405419468,923.167012725331
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2003,2,3.82453053887635,0.463168391295301,13.8155193095268,3.47093327441298,NA,z,NA,z,4.39749332581849,NA,z,NA,z,476.761090239871,57.7379798524166,1722.22498455331
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2004,0,0,0,5.66525893748745,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2005,0,0,0,5.61987820049148,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2006,0,0,0,5.58124317383138,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2007,1,1.83975715205593,0.0465786183134761,10.250470777185,1.60692212608158,NA,z,NA,z,0.988875154511743,NA,z,NA,z,188.871189913801,4.78180452000198,1052.322917022
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2008,1,1.8230875811274,0.046156581317527,10.1575938724912,1.72359761830147,NA,z,NA,z,2.8204324663115,NA,z,NA,z,175.183898148844,4.43527229527184,976.062208319921
S08000016,C40-C41,Bone and articular cartilage,Male,NA,2009,1,1.82112873559032,0.0461069876423484,10.1466798837007,2.57425742574257,NA,z,NA,z,2.37623762376238,NA,z,NA,z,138.185602478172,3.49855654973578,769.920898770418
